product_id,product_name,category,description,price
8501,Compact Whiteboard Markers,Office Supplies,Compact whiteboard markers designed for everyday use. Ideal for customers looking for reliable office supplies products.,241.37
8502,Eco-Friendly Winter Jacket,Clothing,Eco-Friendly winter jacket designed for everyday use. Ideal for customers looking for reliable clothing products.,13.2
8503,Ergonomic Planner Journal,Office Supplies,Ergonomic planner journal designed for everyday use. Ideal for customers looking for reliable office supplies products.,187.92
8504,Ergonomic Whiteboard Markers,Office Supplies,Ergonomic whiteboard markers designed for everyday use. Ideal for customers looking for reliable office supplies products.,154.71
8505,Compact Desk Organizer,Office Supplies,Compact desk organizer designed for everyday use. Ideal for customers looking for reliable office supplies products.,186.99
8506,Smart Ergonomic Mouse Pad,Office Supplies,Smart ergonomic mouse pad designed for everyday use. Ideal for customers looking for reliable office supplies products.,312.26
8507,Ergonomic Coffee Grinder,Home & Kitchen,Ergonomic coffee grinder designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,19.91
8508,Smart Air Fryer,Home & Kitchen,Smart air fryer designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,103.12
8509,Eco-Friendly Body Lotion,Beauty & Personal Care,Eco-Friendly body lotion designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,267.01
8510,Ergonomic Electric Toothbrush,Beauty & Personal Care,Ergonomic electric toothbrush designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,364.28
8511,Professional Electric Kettle,Home & Kitchen,Professional electric kettle designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,23.82
8512,Professional Lip Balm,Beauty & Personal Care,Professional lip balm designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,455.54
8513,Rechargeable Denim Jeans,Clothing,Rechargeable denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,44.75
8514,Rechargeable Yoga Mat,Sports & Outdoors,Rechargeable yoga mat designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,86.67
8515,Professional Beard Trimmer,Beauty & Personal Care,Professional beard trimmer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,413.02
8516,Lightweight Baseball Cap,Clothing,Lightweight baseball cap designed for everyday use. Ideal for customers looking for reliable clothing products.,390.79
8517,Portable Notebook,Office Supplies,Portable notebook designed for everyday use. Ideal for customers looking for reliable office supplies products.,169.15
8518,Durable Winter Jacket,Clothing,Durable winter jacket designed for everyday use. Ideal for customers looking for reliable clothing products.,439.09
8519,Premium Planner Journal,Office Supplies,Premium planner journal designed for everyday use. Ideal for customers looking for reliable office supplies products.,204.62
8520,Ergonomic Denim Jeans,Clothing,Ergonomic denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,249.64
8521,Ergonomic Women's Running Leggings,Clothing,Ergonomic women's running leggings designed for everyday use. Ideal for customers looking for reliable clothing products.,415.27
8522,Rechargeable Body Lotion,Beauty & Personal Care,Rechargeable body lotion designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,75.45
8523,Professional Beard Trimmer,Beauty & Personal Care,Professional beard trimmer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,49.07
8524,Rechargeable Notebook,Office Supplies,Rechargeable notebook designed for everyday use. Ideal for customers looking for reliable office supplies products.,266.23
8525,Portable Food Storage Container,Home & Kitchen,Portable food storage container designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,428.98
8526,Portable Hooded Sweatshirt,Clothing,Portable hooded sweatshirt designed for everyday use. Ideal for customers looking for reliable clothing products.,56.07
8527,Rechargeable Adjustable Dumbbells,Sports & Outdoors,Rechargeable adjustable dumbbells designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,454.23
8528,Rechargeable Athletic Socks,Clothing,Rechargeable athletic socks designed for everyday use. Ideal for customers looking for reliable clothing products.,288.52
8529,Professional Denim Jeans,Clothing,Professional denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,303.84
8530,Professional Beard Trimmer,Beauty & Personal Care,Professional beard trimmer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,148.07
8531,Lightweight Blender,Home & Kitchen,Lightweight blender designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,395.0
8532,Lightweight Adjustable Dumbbells,Sports & Outdoors,Lightweight adjustable dumbbells designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,220.56
8533,Rechargeable Whiteboard Markers,Office Supplies,Rechargeable whiteboard markers designed for everyday use. Ideal for customers looking for reliable office supplies products.,41.87
8534,Rechargeable Noise Cancelling Earbuds,Electronics,Rechargeable noise cancelling earbuds designed for everyday use. Ideal for customers looking for reliable electronics products.,20.5
8535,Premium Nonstick Frying Pan,Home & Kitchen,Premium nonstick frying pan designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,332.78
8536,Rechargeable Document Folder,Office Supplies,Rechargeable document folder designed for everyday use. Ideal for customers looking for reliable office supplies products.,193.18
8537,Portable Denim Jeans,Clothing,Portable denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,178.71
8538,Rechargeable Casual Sneakers,Clothing,Rechargeable casual sneakers designed for everyday use. Ideal for customers looking for reliable clothing products.,361.31
8539,Rechargeable Air Fryer,Home & Kitchen,Rechargeable air fryer designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,146.12
8540,Ergonomic Lip Balm,Beauty & Personal Care,Ergonomic lip balm designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,284.32
8541,Durable Vitamin C Serum,Beauty & Personal Care,Durable vitamin c serum designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,335.43
8542,Professional Bluetooth Headphones,Electronics,Professional bluetooth headphones designed for everyday use. Ideal for customers looking for reliable electronics products.,66.3
8543,Ergonomic Face Moisturizer,Beauty & Personal Care,Ergonomic face moisturizer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,276.61
8544,Premium Winter Jacket,Clothing,Premium winter jacket designed for everyday use. Ideal for customers looking for reliable clothing products.,375.16
8545,Durable Air Fryer,Home & Kitchen,Durable air fryer designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,158.22
8546,Smart Denim Jeans,Clothing,Smart denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,259.48
8547,Ergonomic Beard Trimmer,Beauty & Personal Care,Ergonomic beard trimmer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,50.23
8548,Professional Men's Cotton T-Shirt,Clothing,Professional men's cotton t-shirt designed for everyday use. Ideal for customers looking for reliable clothing products.,337.09
8549,Smart Electric Toothbrush,Beauty & Personal Care,Smart electric toothbrush designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,52.88
8550,Lightweight Athletic Socks,Clothing,Lightweight athletic socks designed for everyday use. Ideal for customers looking for reliable clothing products.,321.06
8551,Premium Vitamin C Serum,Beauty & Personal Care,Premium vitamin c serum designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,146.35
8552,Ergonomic Denim Jeans,Clothing,Ergonomic denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,212.14
8553,Ergonomic Sunscreen SPF50,Beauty & Personal Care,Ergonomic sunscreen spf50 designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,457.51
